stand,kanton,jahr,stufe,schultyp,geschlecht,staatsangehoerigkeit,traegerschaft,finanzierung,anzahl
2025-01-13,zh,2002,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,191
2025-01-13,zh,2002,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,36
2025-01-13,zh,2002,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,251
2025-01-13,zh,2002,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,113
2025-01-13,zh,2002,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,461
2025-01-13,zh,2002,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,113
2025-01-13,zh,2002,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,privat,1
2025-01-13,zh,2002,Sekundarstufe I,Regelschule,weiblich,Schweiz,öffentlich,öffentlich,10835
2025-01-13,zh,2002,Sekundarstufe I,Regelschule,weiblich,Ausland,öffentlich,öffentlich,4136
2025-01-13,zh,2002,Sekundarstufe I,Regelschule,weiblich,Schweiz,privat,privat,906
2025-01-13,zh,2002,Sekundarstufe I,Regelschule,weiblich,Ausland,privat,privat,273
2025-01-13,zh,2002,Sekundarstufe I,Regelschule,männlich,Schweiz,öffentlich,öffentlich,11215
2025-01-13,zh,2002,Sekundarstufe I,Regelschule,männlich,Ausland,öffentlich,öffentlich,4393
2025-01-13,zh,2002,Sekundarstufe I,Regelschule,männlich,Schweiz,privat,privat,1269
2025-01-13,zh,2002,Sekundarstufe I,Regelschule,männlich,Ausland,privat,privat,339
2025-01-13,zh,2002,Sekundarstufe I,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,3006
2025-01-13,zh,2002,Sekundarstufe I,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,224
2025-01-13,zh,2002,Sekundarstufe I,Mittelschule,weiblich,Schweiz,privat,privat,168
2025-01-13,zh,2002,Sekundarstufe I,Mittelschule,weiblich,Ausland,privat,privat,12
2025-01-13,zh,2002,Sekundarstufe I,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,2443
2025-01-13,zh,2002,Sekundarstufe I,Mittelschule,männlich,Ausland,öffentlich,öffentlich,194
2025-01-13,zh,2002,Sekundarstufe I,Mittelschule,männlich,Schweiz,privat,privat,176
2025-01-13,zh,2002,Sekundarstufe I,Mittelschule,männlich,Ausland,privat,privat,16
2025-01-13,zh,2002,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,62
2025-01-13,zh,2002,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,26
2025-01-13,zh,2002,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,117
2025-01-13,zh,2002,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,20
2025-01-13,zh,2002,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,96
2025-01-13,zh,2002,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,38
2025-01-13,zh,2002,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,259
2025-01-13,zh,2002,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,62
2025-01-13,zh,2002,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,privat,5
2025-01-13,zh,2002,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,privat,3
2025-01-13,zh,2002,Sekundarstufe II,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,4222
2025-01-13,zh,2002,Sekundarstufe II,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,327
2025-01-13,zh,2002,Sekundarstufe II,Mittelschule,weiblich,Schweiz,privat,privat,572
2025-01-13,zh,2002,Sekundarstufe II,Mittelschule,weiblich,Ausland,privat,privat,205
2025-01-13,zh,2002,Sekundarstufe II,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,2884
2025-01-13,zh,2002,Sekundarstufe II,Mittelschule,männlich,Ausland,öffentlich,öffentlich,231
2025-01-13,zh,2002,Sekundarstufe II,Mittelschule,männlich,Schweiz,privat,privat,402
2025-01-13,zh,2002,Sekundarstufe II,Mittelschule,männlich,Ausland,privat,privat,207
2025-01-13,zh,2002,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,19
2025-01-13,zh,2002,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,15
2025-01-13,zh,2002,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,16
2025-01-13,zh,2002,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,8
2025-01-13,zh,2002,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,30
2025-01-13,zh,2002,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,15
2025-01-13,zh,2002,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,24
2025-01-13,zh,2002,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,14
2025-01-13,zh,2002,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,privat,privat,1
2025-01-13,zh,2002,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,öffentlich,öffentlich,661
2025-01-13,zh,2002,Sekundarstufe II,Brückenangebot,weiblich,Ausland,öffentlich,öffentlich,444
2025-01-13,zh,2002,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,öffentlich,12
2025-01-13,zh,2002,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,öffentlich,2
2025-01-13,zh,2002,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,privat,183
2025-01-13,zh,2002,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,privat,50
2025-01-13,zh,2002,Sekundarstufe II,Brückenangebot,männlich,Schweiz,öffentlich,öffentlich,506
2025-01-13,zh,2002,Sekundarstufe II,Brückenangebot,männlich,Ausland,öffentlich,öffentlich,401
2025-01-13,zh,2002,Sekundarstufe II,Brückenangebot,männlich,Schweiz,privat,öffentlich,1
2025-01-13,zh,2002,Sekundarstufe II,Brückenangebot,männlich,Ausland,privat,öffentlich,1
2025-01-13,zh,2002,Sekundarstufe II,Brückenangebot,männlich,Schweiz,privat,privat,169
2025-01-13,zh,2002,Sekundarstufe II,Brückenangebot,männlich,Ausland,privat,privat,43
2025-01-13,zh,2002,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,öffentlich,öffentlich,8384
2025-01-13,zh,2002,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,öffentlich,öffentlich,1708
2025-01-13,zh,2002,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,öffentlich,4873
2025-01-13,zh,2002,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,öffentlich,875
2025-01-13,zh,2002,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,privat,2699
2025-01-13,zh,2002,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,privat,437
2025-01-13,zh,2002,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,öffentlich,öffentlich,14326
2025-01-13,zh,2002,Sekundarstufe II,Berufsfachschule,männlich,Ausland,öffentlich,öffentlich,3432
2025-01-13,zh,2002,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,öffentlich,2367
2025-01-13,zh,2002,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,öffentlich,504
2025-01-13,zh,2002,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,privat,1376
2025-01-13,zh,2002,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,privat,373
2025-01-13,zh,2002,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,öffentlich,öffentlich,1116
2025-01-13,zh,2002,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,öffentlich,öffentlich,104
2025-01-13,zh,2002,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,öffentlich,2204
2025-01-13,zh,2002,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,öffentlich,224
2025-01-13,zh,2002,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,privat,3397
2025-01-13,zh,2002,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,privat,274
2025-01-13,zh,2002,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,öffentlich,öffentlich,1181
2025-01-13,zh,2002,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,öffentlich,öffentlich,172
2025-01-13,zh,2002,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,öffentlich,3397
2025-01-13,zh,2002,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,öffentlich,378
2025-01-13,zh,2002,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,privat,4289
2025-01-13,zh,2002,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,privat,352
2025-01-13,zh,2002,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,öffentlich,öffentlich,3187
2025-01-13,zh,2002,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Ausland,öffentlich,öffentlich,396
2025-01-13,zh,2002,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,öffentlich,privat,26
2025-01-13,zh,2002,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Ausland,öffentlich,privat,4
2025-01-13,zh,2002,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,privat,privat,369
2025-01-13,zh,2002,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Ausland,privat,privat,50
2025-01-13,zh,2002,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Schweiz,öffentlich,öffentlich,2862
2025-01-13,zh,2002,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Ausland,öffentlich,öffentlich,309
2025-01-13,zh,2002,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Schweiz,öffentlich,privat,384
2025-01-13,zh,2002,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Ausland,öffentlich,privat,54
2025-01-13,zh,2002,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Schweiz,privat,privat,1236
2025-01-13,zh,2002,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Ausland,privat,privat,122
2025-01-13,zh,2001,Primarstufe 1-2,Regelschule,weiblich,Schweiz,öffentlich,öffentlich,8287
2025-01-13,zh,2001,Primarstufe 1-2,Regelschule,weiblich,Ausland,öffentlich,öffentlich,3202
2025-01-13,zh,2001,Primarstufe 1-2,Regelschule,weiblich,Schweiz,privat,privat,342
2025-01-13,zh,2001,Primarstufe 1-2,Regelschule,weiblich,Ausland,privat,privat,175
2025-01-13,zh,2001,Primarstufe 1-2,Regelschule,männlich,Schweiz,öffentlich,öffentlich,8814
2025-01-13,zh,2001,Primarstufe 1-2,Regelschule,männlich,Ausland,öffentlich,öffentlich,3527
2025-01-13,zh,2001,Primarstufe 1-2,Regelschule,männlich,Schweiz,privat,privat,296
2025-01-13,zh,2001,Primarstufe 1-2,Regelschule,männlich,Ausland,privat,privat,193
2025-01-13,zh,2001,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,101
2025-01-13,zh,2001,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,74
2025-01-13,zh,2001,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,34
2025-01-13,zh,2001,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,12
2025-01-13,zh,2001,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,privat,privat,1
2025-01-13,zh,2001,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,207
2025-01-13,zh,2001,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,135
2025-01-13,zh,2001,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,55
2025-01-13,zh,2001,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,22
2025-01-13,zh,2001,Primarstufe 3-8,Regelschule,weiblich,Schweiz,öffentlich,öffentlich,27442
2025-01-13,zh,2001,Primarstufe 3-8,Regelschule,weiblich,Ausland,öffentlich,öffentlich,10020
2025-01-13,zh,2001,Primarstufe 3-8,Regelschule,weiblich,Schweiz,privat,privat,970
2025-01-13,zh,2001,Primarstufe 3-8,Regelschule,weiblich,Ausland,privat,privat,538
2025-01-13,zh,2001,Primarstufe 3-8,Regelschule,männlich,Schweiz,öffentlich,öffentlich,28614
2025-01-13,zh,2001,Primarstufe 3-8,Regelschule,männlich,Ausland,öffentlich,öffentlich,10637
2025-01-13,zh,2001,Primarstufe 3-8,Regelschule,männlich,Schweiz,privat,privat,1128
2025-01-13,zh,2001,Primarstufe 3-8,Regelschule,männlich,Ausland,privat,privat,579
2025-01-13,zh,2001,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,157
2025-01-13,zh,2001,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,63
2025-01-13,zh,2001,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,181
2025-01-13,zh,2001,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,37
2025-01-13,zh,2001,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,privat,privat,1
2025-01-13,zh,2001,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,privat,privat,1
2025-01-13,zh,2001,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,230
2025-01-13,zh,2001,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,112
2025-01-13,zh,2001,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,460
2025-01-13,zh,2001,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,111
2025-01-13,zh,2001,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,privat,5
2025-01-13,zh,2001,Sekundarstufe I,Regelschule,weiblich,Schweiz,öffentlich,öffentlich,10752
2025-01-13,zh,2001,Sekundarstufe I,Regelschule,weiblich,Ausland,öffentlich,öffentlich,4080
2025-01-13,zh,2001,Sekundarstufe I,Regelschule,weiblich,Schweiz,privat,privat,907
2025-01-13,zh,2001,Sekundarstufe I,Regelschule,weiblich,Ausland,privat,privat,239
2025-01-13,zh,2001,Sekundarstufe I,Regelschule,männlich,Schweiz,öffentlich,öffentlich,11060
2025-01-13,zh,2001,Sekundarstufe I,Regelschule,männlich,Ausland,öffentlich,öffentlich,4379
2025-01-13,zh,2001,Sekundarstufe I,Regelschule,männlich,Schweiz,privat,privat,1208
2025-01-13,zh,2001,Sekundarstufe I,Regelschule,männlich,Ausland,privat,privat,296
2025-01-13,zh,2001,Sekundarstufe I,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,2824
2025-01-13,zh,2001,Sekundarstufe I,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,240
2025-01-13,zh,2001,Sekundarstufe I,Mittelschule,weiblich,Schweiz,privat,privat,189
2025-01-13,zh,2001,Sekundarstufe I,Mittelschule,weiblich,Ausland,privat,privat,24
2025-01-13,zh,2001,Sekundarstufe I,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,2270
2025-01-13,zh,2001,Sekundarstufe I,Mittelschule,männlich,Ausland,öffentlich,öffentlich,188
2025-01-13,zh,2001,Sekundarstufe I,Mittelschule,männlich,Schweiz,privat,privat,147
2025-01-13,zh,2001,Sekundarstufe I,Mittelschule,männlich,Ausland,privat,privat,18
2025-01-13,zh,2001,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,58
2025-01-13,zh,2001,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,33
2025-01-13,zh,2001,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,104
2025-01-13,zh,2001,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,21
2025-01-13,zh,2001,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,privat,2
2025-01-13,zh,2001,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,109
2025-01-13,zh,2001,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,38
2025-01-13,zh,2001,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,230
2025-01-13,zh,2001,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,52
2025-01-13,zh,2001,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,privat,6
2025-01-13,zh,2001,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,privat,1
2025-01-13,zh,2001,Sekundarstufe II,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,5240
2025-01-13,zh,2001,Sekundarstufe II,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,372
2025-01-13,zh,2001,Sekundarstufe II,Mittelschule,weiblich,Schweiz,privat,privat,655
2025-01-13,zh,2001,Sekundarstufe II,Mittelschule,weiblich,Ausland,privat,privat,191
2025-01-13,zh,2001,Sekundarstufe II,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,3643
2025-01-13,zh,2001,Sekundarstufe II,Mittelschule,männlich,Ausland,öffentlich,öffentlich,281
2025-01-13,zh,2001,Sekundarstufe II,Mittelschule,männlich,Schweiz,privat,privat,485
2025-01-13,zh,2001,Sekundarstufe II,Mittelschule,männlich,Ausland,privat,privat,193
2025-01-13,zh,2001,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,17
2025-01-13,zh,2001,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,12
2025-01-13,zh,2001,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,18
2025-01-13,zh,2001,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,4
2025-01-13,zh,2001,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,privat,privat,4
2025-01-13,zh,2001,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,privat,privat,1
2025-01-13,zh,2001,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,19
2025-01-13,zh,2001,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,15
2025-01-13,zh,2001,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,37
2025-01-13,zh,2001,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,10
2025-01-13,zh,2001,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,privat,privat,7
2025-01-13,zh,2001,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,privat,privat,1
2025-01-13,zh,2001,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,öffentlich,öffentlich,665
2025-01-13,zh,2001,Sekundarstufe II,Brückenangebot,weiblich,Ausland,öffentlich,öffentlich,428
2025-01-13,zh,2001,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,öffentlich,13
2025-01-13,zh,2001,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,öffentlich,1
2025-01-13,zh,2001,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,privat,162
2025-01-13,zh,2001,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,privat,36
2025-01-13,zh,2001,Sekundarstufe II,Brückenangebot,männlich,Schweiz,öffentlich,öffentlich,439
2025-01-13,zh,2001,Sekundarstufe II,Brückenangebot,männlich,Ausland,öffentlich,öffentlich,405
2025-01-13,zh,2001,Sekundarstufe II,Brückenangebot,männlich,Schweiz,privat,privat,131
2025-01-13,zh,2001,Sekundarstufe II,Brückenangebot,männlich,Ausland,privat,privat,34
2025-01-13,zh,2001,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,öffentlich,öffentlich,7855
2025-01-13,zh,2001,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,öffentlich,öffentlich,1582
2025-01-13,zh,2001,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,öffentlich,4630
2025-01-13,zh,2001,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,öffentlich,933
2025-01-13,zh,2001,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,privat,2473
2025-01-13,zh,2001,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,privat,388
2025-01-13,zh,2001,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,öffentlich,öffentlich,14024
2025-01-13,zh,2001,Sekundarstufe II,Berufsfachschule,männlich,Ausland,öffentlich,öffentlich,3320
2025-01-13,zh,2001,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,öffentlich,2317
2025-01-13,zh,2001,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,öffentlich,584
2025-01-13,zh,2001,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,privat,1234
2025-01-13,zh,2001,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,privat,281
2025-01-13,zh,2001,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,öffentlich,öffentlich,1111
2025-01-13,zh,2001,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,öffentlich,öffentlich,30
2025-01-13,zh,2001,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,öffentlich,2085
2025-01-13,zh,2001,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,öffentlich,192
2025-01-13,zh,2001,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,privat,1876
2025-01-13,zh,2001,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,privat,173
2025-01-13,zh,2001,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,öffentlich,öffentlich,1077
2025-01-13,zh,2001,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,öffentlich,öffentlich,119
2025-01-13,zh,2001,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,öffentlich,3252
2025-01-13,zh,2001,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,öffentlich,382
2025-01-13,zh,2001,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,privat,2563
2025-01-13,zh,2001,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,privat,257
2025-01-13,zh,2001,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,öffentlich,öffentlich,2336
